,NMI_cluster/label,ARI_cluster/label,ASW_label,ASW_label/batch,PCR_batch,cell_cycle_conservation,isolated_label_F1,isolated_label_silhouette,graph_conn,kBET,iLISI,cLISI,hvg_overlap,trajectory
/simulations_1_1/metrics/scaled/hvg/seurat_full,0.9637867873,0.9705617819,0.6620989144,0.8383065803,0.9753576547,,0.6990740741,0.4631014094,0.9934257889,0.9453031192,0.3942402505,1,0.2560217463,
/simulations_1_1/metrics/scaled/full_feature/seurat_full,0.9917754129,0.9961968255,0.6885883659,0.8194728284,0.9726570532,,0.9611650485,0.529738253,0.9963500478,0.9995057501,0.3432468345,1,0.0944863569,
/simulations_2/metrics/scaled/hvg/seurat_full,0.9996439875,0.9998582459,0.6913703382,0.8989212248,0.2853325995,,0.9998959742,0.6036866382,1,0.8552490121,0.1012311432,1,0.2638413564,
/simulations_2/metrics/scaled/full_feature/seurat_full,0.9297478636,0.9168687755,0.7189288288,0.8694157597,0.2730959439,,1,0.6207057238,1,0.2455859623,0.0157187969,1,0.083601304,
/pancreas/metrics/unscaled/hvg/seuratrpca_full,0.9088929592,0.9441027716,0.6500837356,0.848593198,0.9141600691,0.3400184424,0.1296296296,0.5175600871,0.9823863401,0.376356564,0.4287330033,1,0.6102361439,
/pancreas/metrics/unscaled/full_feature/seuratrpca_full,0.8685933767,0.9065988027,0.6069276035,0.8442580803,0.9227076363,0.5778719843,0.21875,0.6036107913,0.9072251629,0.075155155,0.36886515,0.9995436164,0.1613779098,
/lung_atlas/metrics/unscaled/hvg/seuratrpca_full,0.6955583466,0.5962672518,0.5772016719,0.8112433783,0.7950071242,0.7759778305,0.6854625551,0.5242863726,0.6753374293,0.4432831535,0.2152938754,0.9802647649,0.3942244077,
/lung_atlas/metrics/unscaled/full_feature/seuratrpca_full,0.6874348609,0.5078276645,0.5483156852,0.8311588542,0.879891435,0.7583177661,0.80756396,0.5168733895,0.67553054,0.0813484208,0.1949491615,0.9791994108,0.1877771426,
/immune_cell_hum/metrics/unscaled/hvg/seuratrpca_full,0.7625690702,0.6522294659,0.5580525175,0.8423108902,0.9302469219,0.6142741041,0.5587251229,0.4737020051,0.952153686,0.5679900471,0.3727498353,0.9918501836,0.5925622329,0.8756489137
/immune_cell_hum/metrics/unscaled/full_feature/seuratrpca_full,0.7547683618,0.7162743561,0.5645534396,0.8333688759,0.9438083485,0.6686934799,0.559515739,0.4931908133,0.89921807,0.4699163946,0.3382998303,0.9894830992,0.3993458918,0.8178244384
/immune_cell_hum_mou/metrics/unscaled/hvg/seuratrpca_full,0.5489605934,0.3141379576,0.4785247352,0.8712589893,0.9098385907,0.5924123646,0.0544871795,0.3975461721,0.7850799631,0.5889012911,0.1467902725,0.969914178,0.4131164469,0.923949237
/immune_cell_hum_mou/metrics/unscaled/full_feature/seuratrpca_full,0.5549574252,0.3339699161,0.5020278068,0.8738899824,0.934658578,0.6796357749,0.3375653473,0.4706234913,0.6721917677,0.3367722416,0.1176269113,0.9809297862,0.2557767632,0.7218965984
/simulations_1_1/metrics/unscaled/hvg/seuratrpca_full,0.9854343089,0.9904456828,0.6371778995,0.9175801866,0.9606766585,,0.9875930521,0.5048243259,0.9985994398,0.6739007737,0.1682253845,1,0.5159485638,
/simulations_1_1/metrics/unscaled/full_feature/seuratrpca_full,0.7524821358,0.4119337113,0.6474646479,0.73887549,0.9283890244,,0.9728395062,0.5722158998,0.8581896262,0.0920363097,0.0017867358,1,0.4069884508,
/simulations_2/metrics/unscaled/hvg/seuratrpca_full,,,,,,,,,,,,,,
/simulations_2/metrics/unscaled/full_feature/seuratrpca_full,,,,,,,,,,,,,,
/pancreas/metrics/scaled/hvg/seuratrpca_full,0.9102090581,0.9387400318,0.6931360662,0.8303527417,0.9322709929,0.392509786,0.125,0.8173779547,0.9793865617,0.0920944309,0.3843382806,0.9997682578,0.3243379772,
/pancreas/metrics/scaled/full_feature/seuratrpca_full,0.883365946,0.919418356,0.638184607,0.8330122783,0.9347523059,0.5066864054,0.1176470588,0.7886338234,0.8965048844,0.0387078537,0.3243939942,0.999348126,0.0376317812,
/lung_atlas/metrics/scaled/hvg/seuratrpca_full,0.6947636732,0.5823524832,0.5800224245,0.8337187286,0.7869839228,0.7417044987,0.7835738069,0.5137871876,0.6185331923,0.1083807447,0.190637286,0.9851186156,0.3330640256,
/lung_atlas/metrics/scaled/full_feature/seuratrpca_full,0.6961659037,0.5046340849,0.5361364372,0.8363329278,0.8502808009,0.7292013583,0.8220720721,0.5581809059,0.6225098053,0.0230905016,0.1689045086,0.9829566084,0.0606206006,
/immune_cell_hum/metrics/scaled/hvg/seuratrpca_full,0.7869817453,0.7499807987,0.5847778618,0.8430690548,0.9305452645,0.7002118234,0.7562588523,0.5706399446,0.9477392361,0.2231383487,0.279791332,0.9937720005,0.3386740324,0.7011897958
/immune_cell_hum/metrics/scaled/full_feature/seuratrpca_full,0.7168399979,0.5874708678,0.5829812363,0.8244625192,0.9318304047,0.6892713077,0.7241486114,0.6023369017,0.9612232771,0.1261192063,0.0744739351,0.9944165868,0.0989688695,0.7441797156
/immune_cell_hum_mou/metrics/scaled/hvg/seuratrpca_full,0.5955959161,0.3415840609,0.4902666565,0.8542021942,0.8662531594,0.3216625341,0.0741674167,0.3690381348,0.8582093098,0.1604971576,0.1177702345,0.9809385703,0.2911615751,0.897326179
/immune_cell_hum_mou/metrics/scaled/full_feature/seuratrpca_full,0.5653790706,0.2989257028,0.4798521176,0.8753108552,0.9022708521,0.6872386123,0.2551319648,0.4065328762,0.7144484193,0.0745945145,0.0911121658,0.9840345175,0.1267834065,0.7927255122
/simulations_1_1/metrics/scaled/hvg/seuratrpca_full,0.9176047593,0.8070964989,0.6461353153,0.8819113011,0.9578367606,,0.9975429975,0.4996343345,1,0.0718431523,0.0315387571,1,0.2723497088,
/simulations_1_1/metrics/scaled/full_feature/seuratrpca_full,0.7537371657,0.4356230159,0.6491591483,0.6638368686,0.9154598257,,0.9731051345,0.5724087358,0.9987279352,0.0100653727,0.0009751538,1,0.0787836181,
/simulations_2/metrics/scaled/hvg/seuratrpca_full,,,,,,,,,,,,,,
/simulations_2/metrics/scaled/full_feature/seuratrpca_full,,,,,,,,,,,,,,
/pancreas/metrics/unscaled/hvg/saucie_full,0.7109789235,0.5637773532,0.6236912534,0.7130641129,0.8251491272,0.4097958922,0.0733944954,0.4750693291,0.6161637399,0.0022543801,0.2848404137,0.999009735,0.4904159072,
/pancreas/metrics/unscaled/full_feature/saucie_full,0.4253606014,0.2118196069,0.457603924,0.7404462286,0.5933344729,0.6189295129,0.0136518771,0.3980356455,0.3546846581,0.0121486719,0.2726923163,0.9475684236,0.2346252505,
/lung_atlas/metrics/unscaled/hvg/saucie_full,0.4882608686,0.2721344073,0.4816258121,0.6670433302,0.736853266,0.7116096926,0.1665438467,0.1903210878,0.1359907368,0.0025772855,0.1676558907,0.9356691672,0.3149733946,
/lung_atlas/metrics/unscaled/full_feature/saucie_full,0.4159571848,0.2284921696,0.2399467528,0.7451898876,0,0.6631919491,0.4380952381,0.6841167063,0.1175549441,0.0047807829,0.1522857301,0.9254275497,0.1850733918,
/immune_cell_hum/metrics/unscaled/hvg/saucie_full,0.6267505091,0.3523253054,0.548919145,0.7501703657,0.2998150094,0.6197638581,0.4483189352,0.3668259839,0.6275844953,0.1718457827,0.283811309,0.9829614537,0.5090446387,0.4714801265
/immune_cell_hum/metrics/unscaled/full_feature/saucie_full,0.6144058869,0.3228700676,0.5319943875,0.7420824778,0.0128050412,0.6457803461,0.4067194449,0.3459474482,0.7242002506,0.1216326634,0.2217377601,0.9668545446,0.3628140393,0.4000540279
/immune_cell_hum_mou/metrics/unscaled/hvg/saucie_full,0.4297209876,0.2064165498,0.3658310473,0.738183224,0.1708914382,0.4285588713,0.1850931677,0.341658026,0.2903987726,0.0551485483,0.0937164685,0.9479240657,0.3682822763,0.4346205902
/immune_cell_hum_mou/metrics/unscaled/full_feature/saucie_full,0.4214748064,0.2293842116,0.3177265972,0.7437998568,0.0716210803,0.4478670421,0.258635961,0.3291333318,0.2341130193,0.0834258306,0.0870536706,0.9448145396,0.226005505,0.5434401252
/simulations_1_1/metrics/unscaled/hvg/saucie_full,0.9044234493,0.8359692983,0.8412304819,0.8098481092,0.9566636054,,0.8044077135,0.4841413405,0.9869914639,0.0168460535,0.4362292529,1,0.4212223268,
/simulations_1_1/metrics/unscaled/full_feature/saucie_full,0.7700873209,0.6565825452,0.536307849,0.7971333507,0,,0.5288135593,0.3467316478,0.9186002362,0.1851462128,0.3923723853,1,0.3223010895,
/simulations_2/metrics/unscaled/hvg/saucie_full,0.1337412209,0.0288852923,0.3842951506,0.6522336598,0.0543412904,,0.297223863,0.3892486617,0.3977084491,0.0022085926,0.1594303064,0.9195727595,0.2664962817,
/simulations_2/metrics/unscaled/full_feature/saucie_full,0.1371547698,0.0686343815,0.3935832977,0.6994534601,0.0846611553,,0.3187183811,0.3997494355,0.5572841367,0.0057402311,0.1594672927,0.8982439437,0.0844458646,
/pancreas/metrics/scaled/hvg/saucie_full,0.676031454,0.5160784733,0.5664412156,0.7201678594,0.9592576904,0.4220856413,0.0245398773,0.4996594343,0.6241109377,0.0001273674,0.3112689286,0.9977171096,0.2857618816,
/pancreas/metrics/scaled/full_feature/saucie_full,0.452962367,0.2534735234,0.4889212996,0.7516218406,0.8209335326,0.666167454,0.0142348754,0.4918455575,0.372663789,0.0167709157,0.2997712197,0.9639685565,0.1306172345,
/lung_atlas/metrics/scaled/hvg/saucie_full,0.4220058751,0.1977615019,0.4669930153,0.7855746708,0.914893955,0.7403383278,0.2087326944,0.4749922659,0.2408854489,0.0392642793,0.243575954,0.9139582145,0.2678079704,
/lung_atlas/metrics/scaled/full_feature/saucie_full,0.3832699075,0.2248918257,0.4661834799,0.7950557457,0.849966592,0.3878102073,0.25,0.4084726498,0.0933490309,0.0012462409,0.2509249674,0.8893984767,0.1041061722,
/immune_cell_hum/metrics/scaled/hvg/saucie_full,0.6068329559,0.4302261427,0.5845110193,0.7816877389,0.9306935753,0.6461890005,0.265063376,0.4904364262,0.6478546838,0.1509517386,0.3078095045,0.9783232505,0.28438998,0.7827966822
/immune_cell_hum/metrics/scaled/full_feature/saucie_full,0.5708198218,0.3459049569,0.5720965415,0.7877284036,0.9341585423,0.6201791564,0.3200145113,0.4993803569,0.6687582011,0.1836358607,0.2984706251,0.9728719933,0.1201864645,0.7607022281
/immune_cell_hum_mou/metrics/scaled/hvg/saucie_full,0.3247500793,0.1677899015,0.4166791067,0.790771443,0.6372932803,0.4641390621,0.0538461538,0.437151283,0.2426855726,0,0.1760084134,0.9111320846,0.2752223694,0.3899005178
/immune_cell_hum_mou/metrics/scaled/full_feature/saucie_full,0.3074041715,0.1388641869,0.4007887468,0.8107394045,0.9046603383,0.4811247285,0.0546021841,0.373194024,0.3140046356,0.1770355765,0.172900351,0.908080834,0.0932808127,0.4704395909
/simulations_1_1/metrics/scaled/hvg/saucie_full,0.9004073379,0.821962864,0.8431556821,0.842602633,0.9589984714,,0.7079646018,0.4702020865,0.9794779239,0.0383927637,0.4995439421,1,0.2666165665,
/simulations_1_1/metrics/scaled/full_feature/saucie_full,0.9083117271,0.8342450162,0.7692946494,0.8646184707,0.9582354325,,0.2879078695,0.4339119792,0.8565262107,0.0800026139,0.5039350144,1,0.097745491,
/simulations_2/metrics/scaled/hvg/saucie_full,0.0507631194,0.020138785,0.4795268998,0.9396120721,0.9879964799,,0.3480035719,0.5400926918,0.6660138301,2.70121042780236E-05,0.4312565335,0.8621913252,0.2523507095,
/simulations_2/metrics/scaled/full_feature/saucie_full,0.0451550391,0.0168655553,0.4742809683,0.9295003925,0.9898066806,,0.3968035271,0.5611101575,0.3628898927,8.57653790009572E-05,0.4241238763,0.8575967104,0.0519989105,
/pancreas/metrics/unscaled/hvg/saucie_embed,0.6903322595,0.5663554335,0.6235591695,0.7134053301,0.8251491686,0.4097958839,0.0547945205,0.4750693291,0.6161637399,0.0023851568,0.2856187812,0.9990806092,,
/pancreas/metrics/unscaled/full_feature/saucie_embed,0.4185545433,0.269415344,0.4575875364,0.7407034154,0.5933350145,0.6189297606,0.0143884892,0.3980356455,0.3548090297,0.012605556,0.2725262296,0.945763044,,
/lung_atlas/metrics/unscaled/hvg/saucie_embed,0.4830842851,0.2769628879,0.4860116225,0.6897081705,0.7368534183,0.7116097788,0.1591043017,0.1903210878,0.135032349,0.0050835089,0.1668769619,0.9355194309,,
/lung_atlas/metrics/unscaled/full_feature/saucie_embed,0.4362913634,0.2348407027,0.2399796247,0.7542857344,0,0.6631915934,0.4375,0.6841167063,0.1193978555,0.0059805727,0.149178634,0.9285902551,,
/immune_cell_hum/metrics/unscaled/hvg/saucie_embed,0.6213506497,0.3654810487,0.5473378636,0.7528069522,0.2998150248,0.6197640169,0.4664038896,0.3668259839,0.6284606074,0.171184411,0.2830832579,0.9832355847,,0.4735844983
/immune_cell_hum/metrics/unscaled/full_feature/saucie_embed,0.6271834081,0.3806791617,0.531266313,0.7436874145,0.0128050515,0.6457804711,0.4371133378,0.3459474482,0.6679436099,0.1217041703,0.2201720581,0.9671969357,,0.5273185404
/immune_cell_hum_mou/metrics/unscaled/hvg/saucie_embed,0.4297382836,0.199788444,0.3659439683,0.7387529365,0.1708885095,0.4285588554,0.162601626,0.341658026,0.2901149217,0.0546427531,0.0934545235,0.9481360561,,0.4988675842
/immune_cell_hum_mou/metrics/unscaled/full_feature/saucie_embed,0.4264479016,0.2305915241,0.3184292912,0.7452923859,0.0716199821,0.4478670108,0.2233009709,0.3291333318,0.2352413007,0.0821468674,0.0872882721,0.9444874042,,0.5151723186
/simulations_1_1/metrics/unscaled/hvg/saucie_embed,0.9089035226,0.8360572625,0.8411085904,0.8100524382,0.9566636132,,0.8054794521,0.4841413405,0.9869914639,0.0168462374,0.435930041,1,,
/simulations_1_1/metrics/unscaled/full_feature/saucie_embed,0.8067543862,0.7836165298,0.5362771749,0.7972381491,0,,0.5288135593,0.3467316478,0.9186002362,0.1848033129,0.3929007413,1,,
/simulations_2/metrics/unscaled/hvg/saucie_embed,0.1346058437,0.034079491,0.3842951879,0.6522431012,0.0543412872,,0.3401854091,0.3892486617,0.3977229738,0.0022057861,0.1584926337,0.9198481262,,
/simulations_2/metrics/unscaled/full_feature/saucie_embed,0.1361328669,0.0770826836,0.3935833275,0.6994572898,0.0846611557,,0.3582638548,0.3997494355,0.5572841367,0.0057396184,0.159568565,0.8975686631,,
/pancreas/metrics/scaled/hvg/saucie_embed,0.6674962009,0.5215784058,0.5664397553,0.7205518337,0.9592577208,0.4220859298,0.0245398773,0.4996594343,0.6241109377,0.0001342856,0.3110088251,0.9977837461,,
/pancreas/metrics/scaled/full_feature/saucie_embed,0.4668113781,0.2749704997,0.4889221229,0.7518227488,0.820933342,0.6661681002,0.0185758514,0.4918455575,0.372663789,0.0167202052,0.3015577355,0.9648702807,,
/lung_atlas/metrics/scaled/hvg/saucie_embed,0.425557803,0.2433160831,0.4670158848,0.7857610802,0.9148939944,0.7403383922,0.2260869565,0.4749922659,0.2408854489,0.0393742268,0.2455096747,0.9145461128,,
/lung_atlas/metrics/scaled/full_feature/saucie_embed,0.3795885961,0.24686008,0.4661952965,0.7952045339,0.849966717,0.3878102359,0.2236586942,0.4084726498,0.0933490309,0.001253414,0.2508085804,0.8901626303,,
/immune_cell_hum/metrics/scaled/hvg/saucie_embed,0.5944137354,0.4311610375,0.5844499171,0.781939582,0.9306935503,0.6461889703,0.2987899735,0.4904364262,0.6483946406,0.1507961154,0.3058874602,0.9775396836,,0.7823622179
/immune_cell_hum/metrics/scaled/full_feature/saucie_embed,0.5647418165,0.3471902147,0.572044611,0.7879799384,0.9341585533,0.6201792223,0.3200936357,0.4993803569,0.6689068434,0.1842637335,0.2972851579,0.9720930956,,0.7619546601
/immune_cell_hum_mou/metrics/scaled/hvg/saucie_embed,0.3226863304,0.1599663788,0.4166834354,0.7909680401,0.6372910053,0.4641390855,0.0530191458,0.437151283,0.2428008789,0,0.1763877032,0.9110203939,,0.3884836154
/immune_cell_hum_mou/metrics/scaled/full_feature/saucie_embed,0.3069350536,0.1465405692,0.4008183479,0.8108996734,0.9046610845,0.4811247554,0.0612440191,0.373194024,0.3145774105,0.1780397506,0.1732273722,0.9088030738,,0.4708410443
/simulations_1_1/metrics/scaled/hvg/saucie_embed,0.8986092947,0.8198804727,0.8428948522,0.842948288,0.9589984921,,0.6322580645,0.4702020865,0.9794779239,0.0382165844,0.4979909476,1,,
/simulations_1_1/metrics/scaled/full_feature/saucie_embed,0.9102698765,0.8322516355,0.7690819502,0.8650063161,0.958235437,,0.2747747748,0.4339119792,0.8566681323,0.0768665482,0.502903395,1,,
/simulations_2/metrics/scaled/hvg/saucie_embed,0.0506887224,0.0128285017,0.4795233179,0.9396354819,0.9879964824,,0.3600873999,0.5400926918,0.6660138301,2.67857873126332E-05,0.431475487,0.862567459,,
/simulations_2/metrics/scaled/full_feature/saucie_embed,0.0437030505,0.0161642002,0.4742776714,0.9295411138,0.9898066707,,0.3401294498,0.5611101575,0.3460394663,7.49149402681226E-05,0.4241337396,0.857801185,,
/pancreas/metrics/unscaled/hvg/trvae_embed,0.8815946754,0.9299571556,0.525470173,0.8720822762,0.9715580607,0.431777115,0.1149425287,0.4762799479,0.9094101638,0.0133121284,0.2517497677,0.9968475387,,
/pancreas/metrics/unscaled/full_feature/trvae_embed,0.6422760514,0.2655950305,0.5878945291,0.8593554435,0.832855694,0.6091233573,0.09375,0.5141163748,0.8464089792,0.0123482389,0.0054321039,0.9994944663,,
/lung_atlas/metrics/unscaled/hvg/trvae_embed,0.6762052704,0.4614175059,0.4948028061,0.905444557,0.9334713422,0.4278800122,0.8607888631,0.4521451369,0.7470309475,0.0094282708,0.1270650004,0.974814753,,
/lung_atlas/metrics/unscaled/full_feature/trvae_embed,0.6223763863,0.4321609223,0.4886430008,0.9013261426,0.8887526993,0.293864968,0.8082368082,0.5211030152,0.6259946447,0.0051696554,0.1225388148,0.966162087,,
/immune_cell_hum/metrics/unscaled/hvg/trvae_embed,0.6662362292,0.5525577184,0.4665890113,0.8870917582,0.9923382479,0.094972353,0.6982920588,0.5128626067,0.9717684812,0.0424062492,0.3062592354,0.9692518146,,0.8217633868
/immune_cell_hum/metrics/unscaled/full_feature/trvae_embed,0.6620613816,0.4269245303,0.5205350369,0.8596371122,0.8671914651,0.6232239958,0.7502053076,0.4895653296,0.9095015916,0.0359820696,0.0802090705,0.9945494036,,0.857778724
/immune_cell_hum_mou/metrics/unscaled/hvg/trvae_embed,,,,,,,,,,,,,,
/immune_cell_hum_mou/metrics/unscaled/full_feature/trvae_embed,,,,,,,,,,,,,,
/simulations_1_1/metrics/unscaled/hvg/trvae_embed,0.6875087672,0.6528139703,0.5254797637,0.9326396242,0.9896859054,,0.5480427046,0.4825696703,0.9891798076,0.1531626974,0.5501784135,0.9392215978,,
/simulations_1_1/metrics/unscaled/full_feature/trvae_embed,0.9296924694,0.8831775665,0.6067710072,0.9086051321,0.9593265211,,0.9975429975,0.518445611,0.9829095243,0.130336461,0.3235384915,1,,
/simulations_2/metrics/unscaled/hvg/trvae_embed,0.9012805141,0.9285269653,0.5215044878,0.914485566,0.9680689207,,0.9871001573,0.5537278354,0.9999479925,0.0021372573,0.02105844,0.9991972347,,
/simulations_2/metrics/unscaled/full_feature/trvae_embed,0.6128655947,0.2646658605,0.5678174198,0.7811759267,0.8352295535,,0.4629896083,0.5380374342,1,1.20326282271321E-09,1.48029736616688E-17,1,,
/pancreas/metrics/unscaled/hvg/trvae_full,0.6279364523,0.2384400565,0.5709560886,0.7277458422,0.6235972379,0.3855148438,0.0991735537,0.4762799479,0.7875592738,0.0014724036,8.32667268468867E-17,0.9997526457,0.6724432819,
/pancreas/metrics/unscaled/full_feature/trvae_full,0.5853729289,0.2112849003,0.5042056763,0.7152632463,0,0.9532353515,0.1076923077,0.5141163748,0.3581986997,0.0007025483,5.55111512312578E-17,0.9990069476,0.5648525324,
/lung_atlas/metrics/unscaled/hvg/trvae_full,0.6729079776,0.3257300876,0.5631316453,0.7484266024,0.2820083212,0.8379967852,0.8571428571,0.4521451369,0.313521641,0.0010186257,0.0009854733,0.9992241105,0.5534005511,
/lung_atlas/metrics/unscaled/full_feature/trvae_full,0.6707665806,0.3329486854,0.4981307575,0.758423395,0,0.945314379,0.5378640777,0.5211030152,0.2788863102,0.0014243715,0.0001642114,0.9989390496,0.5172390252,
/immune_cell_hum/metrics/unscaled/hvg/trvae_full,0.6540976147,0.3370988317,0.54868792,0.7133877438,0.1411187283,0.7832383151,0.7892300512,0.5128626067,0.654349409,0.0106187696,0.0099246116,0.9993805502,0.5843532784,0.8459754337
/immune_cell_hum/metrics/unscaled/full_feature/trvae_full,0.6136278362,0.2991154733,0.5359863862,0.6916965573,0.0001621706,0.9616622771,0.8543774558,0.4895653296,0.5616125325,0.0124733182,0.002263079,0.9979047768,0.5066541887,0.8683112513
/immune_cell_hum_mou/metrics/unscaled/hvg/trvae_full,,,,,,,,,,,,,,
/immune_cell_hum_mou/metrics/unscaled/full_feature/trvae_full,,,,,,,,,,,,,,
/simulations_1_1/metrics/unscaled/hvg/trvae_full,0.6838861828,0.2948750954,0.6472315043,0.5269000644,0.620819373,,0.6858974359,0.4825696703,0.2710735566,0.244660268,0,1,0.4444529058,
/simulations_1_1/metrics/unscaled/full_feature/trvae_full,0.6844835216,0.2949580107,0.5904244632,0.3455656692,0,,0.6881028939,0.518445611,0.2710735566,0.2681473225,0,1,0.3529488696,
/simulations_2/metrics/unscaled/hvg/trvae_full,0.6037398683,0.2477284616,0.6041041613,0.3554441824,0.1104476294,,0.462498001,0.5537278354,0.2319337471,2.99760216648792E-15,0,1,0.4259565678,
/simulations_2/metrics/unscaled/full_feature/trvae_full,0.6037255,0.2476897153,0.5701952055,0.3185734909,0,,0.462498001,0.5380374342,0.2068661373,0.0032891061,0,1,0.3876748034,
/pancreas/metrics/unscaled/hvg/harmony_embed,0.9033202273,0.9358535438,0.6613563036,0.8945113694,0.9103980218,0.4182299835,0.0864197531,0.105979085,0.9756839997,0.0210642624,0.3670360829,1,,
/pancreas/metrics/unscaled/full_feature/harmony_embed,0.8510398975,0.8672188639,0.5820066168,0.8752655938,0.9209526261,0.7068654133,0.0945945946,0.1100285053,0.9549984273,0.0195781023,0.2984503353,0.9996186749,,
/lung_atlas/metrics/unscaled/hvg/harmony_embed,0.669590575,0.5110487382,0.5702343386,0.8878180656,0.7219546318,0.7115252839,0.2700103057,0.449393481,0.5478297566,0.2092015761,0.1865261985,0.9844327671,,
/lung_atlas/metrics/unscaled/full_feature/harmony_embed,0.6909848952,0.4764422555,0.4921745098,0.8940624635,0.3413397859,0.802983195,0.8759124088,0.5678357258,0.4956677356,0.0097098401,0.1073478909,0.9897583783,,
/immune_cell_hum/metrics/unscaled/hvg/harmony_embed,0.7871991829,0.8189702779,0.5717534256,0.8548348538,0.8757979673,0.8087121873,0.7575099921,0.2319009182,0.9594773026,0.4885922907,0.340842927,0.9942812171,,0.8650352093
/immune_cell_hum/metrics/unscaled/full_feature/harmony_embed,0.7103979618,0.6399190072,0.53214922,0.8319150075,0.8521845657,0.7028268369,0.5920250732,0.4045977108,0.9598145317,0.3588948174,0.3004853147,0.986802831,,0.8433208485
/immune_cell_hum_mou/metrics/unscaled/hvg/harmony_embed,0.579496779,0.3176162757,0.439061316,0.8925981568,0.5985291674,0.6566579053,0.1617933723,0.079184413,0.8981967889,0.2227976992,0.0833550739,0.9814140436,,0.8399134462
/immune_cell_hum_mou/metrics/unscaled/full_feature/harmony_embed,0.5920170661,0.349267334,0.3426458389,0.8526631485,0.239797425,0.7102335998,0.0549984493,0.1266386807,0.6902355367,0.0764422709,0.0494138844,0.9905856596,,0.9159298128
/simulations_1_1/metrics/unscaled/hvg/harmony_embed,0.9870932605,0.9945001461,0.6550572836,0.8852861544,0.9599940387,,0.6666666667,0.3676723689,0.8781512605,0.8530280253,0.4512545709,1,,
/simulations_1_1/metrics/unscaled/full_feature/harmony_embed,0.9995920959,0.9998326696,0.6773320519,0.881484631,0.9530092005,,1,0.3648301959,1,0.9723993143,0.3996065268,1,,
/simulations_2/metrics/unscaled/hvg/harmony_embed,0.7971752922,0.7457417951,0.595729958,0.9441395307,0.3533771016,,0.95099589,0.5632114559,0.9983079482,0.8972821488,0.177478635,0.9991889763,,
/simulations_2/metrics/unscaled/full_feature/harmony_embed,0.6523398625,0.394260272,0.5857514819,0.5659120665,0.0520893709,,0.462498001,0.5331420824,0.4313173412,0.088631983,1.48029736616688E-17,1,,
/pancreas/metrics/scaled/hvg/harmony_embed,0.8734051856,0.9090217148,0.6512615223,0.8682828072,0.9463574882,0.4196570684,0.0731707317,0.105979085,0.9705285694,0.0897116134,0.3716519035,1,,
/pancreas/metrics/scaled/full_feature/harmony_embed,0.8380856175,0.8612833986,0.5770305956,0.8618988047,0.9586839039,0.7613140682,0.0939597315,0.1100285053,0.9588859051,0.1390719503,0.346388323,0.9991641091,,
/lung_atlas/metrics/scaled/hvg/harmony_embed,0.626055309,0.4746108681,0.5367149623,0.9090685916,0.8234917918,0.7111354594,0.3179313268,0.449393481,0.5080979999,0.0583988567,0.1991489845,0.9736217476,,
/lung_atlas/metrics/scaled/full_feature/harmony_embed,0.5396820852,0.3681086252,0.5027292533,0.902381215,0.8737088919,0.7132864632,0.3234042553,0.5678357258,0.4502429035,0.0148156029,0.2054046439,0.9577462679,,
/immune_cell_hum/metrics/scaled/hvg/harmony_embed,0.7727267668,0.7456079727,0.5561475148,0.9025620082,0.9292541635,0.7055506944,0.7929728979,0.2319009182,0.8970664305,0.2338349887,0.3136407773,0.9907111355,,0.826601257
/immune_cell_hum/metrics/scaled/full_feature/harmony_embed,0.719725206,0.6002660432,0.5600629852,0.890350047,0.9415254891,0.7926042604,0.6555665453,0.4045977108,0.9540649333,0.1807320692,0.3092547365,0.9890294396,,0.8432109785
/immune_cell_hum_mou/metrics/scaled/hvg/harmony_embed,0.4497135143,0.2525483325,0.4660766695,0.9397919456,0.9600518765,0.6354372508,0.0198057035,0.079184413,0.8327916938,0.1613295908,0.1613868589,0.9482309777,,0.3455882385
/immune_cell_hum_mou/metrics/scaled/full_feature/harmony_embed,0.3689520278,0.1632262928,0.4540575118,0.9174021994,0.9743224926,0.7505928898,0.0188061456,0.1266386807,0.8441508522,0.0180444958,0.1509587144,0.9513284781,,0.5454802151
/simulations_1_1/metrics/scaled/hvg/harmony_embed,0.9794396671,0.9911607628,0.6408297384,0.9639532387,0.9681813034,,0.6796116505,0.3676723689,0.9075974943,0.0239806404,0.5635808574,1,,
/simulations_1_1/metrics/scaled/full_feature/harmony_embed,0.9965064237,0.998618776,0.6663996488,0.9870293334,0.9670860212,,0.9975550122,0.3648301959,0.9993330451,0.0932742572,0.5576889692,1,,
/simulations_2/metrics/scaled/hvg/harmony_embed,1,1,0.6944277632,0.9881549629,0.3417651264,,1,0.5632114559,1,0.0107942537,0.1401409379,1,,
/simulations_2/metrics/scaled/full_feature/harmony_embed,0.8938872543,0.8645515433,0.6921184655,0.9552618318,0.3088840461,,1,0.5331420824,1,0.0057353857,0.0691744955,1,,
/pancreas/metrics/unscaled/hvg/bbknn_knn,0.8951246084,0.9399224902,,,,,0.0972222222,,0.8445868814,0.3763567591,0.3985925303,0.8605806604,,
/pancreas/metrics/unscaled/full_feature/bbknn_knn,0.8604310903,0.9201549564,,,,,0.1166666667,,0.8447609158,0.3020580348,0.4005247974,0.8557482912,,
/lung_atlas/metrics/unscaled/hvg/bbknn_knn,0.6818784212,0.6056707845,,,,,0.5267558528,,0.8702891388,0.3837416406,0.2919217773,0.8534046906,,
